5530	655844	OG0000009	KID66020.1	XP_007817226.1
5530	655844	OG0000009	KID70018.1	XP_007820046.1
5530	655844	OG0000010	KID64518.1	XP_007816601.1
5530	655844	OG0000010	KID59622.1	XP_011410971.1
5530	655844	OG0000010	KID59560.1	XP_007825316.1
5530	655844	OG0000010	KID59600.1	XP_011410963.1
5530	655844	OG0000011	KID67260.1	XP_007818072.2
5530	655844	OG0000011	KID65715.1	XP_007826527.2
5530	655844	OG0000011	KID66282.1	XP_011411468.1
5530	655844	OG0000011	KID67712.1	XP_007818566.1
5530	655844	OG0000011	KID60524.1	XP_007826182.1
5530	655844	OG0000012	KID67482.1	XP_007818286.1
5530	655844	OG0000012	KID66383.1	XP_007816201.1
5530	655844	OG0000012	KID63920.1	XP_007823043.1
5530	655844	OG0000012	KID69353.1	XP_007825519.2
5530	655844	OG0000012	KID65744.1	XP_007825389.1
5530	655844	OG0000013	KID67130.1	XP_007817947.1
5530	655844	OG0000013	KID71947.1	XP_007818706.1
5530	655844	OG0000013	KID68247.1	XP_007822255.1
5530	655844	OG0000013	KID71720.1	XP_007818959.1
5530	655844	OG0000013	KID63952.1	XP_007823073.1
5530	655844	OG0000014	KID68175.1	XP_007825873.1
5530	655844	OG0000014	KID63986.1	XP_007823103.2
5530	655844	OG0000014	KID64088.1	XP_007826372.1
5530	655844	OG0000014	KID64027.1	XP_007823144.1
5530	655844	OG0000014	KID64952.1	XP_007825110.1
5530	655844	OG0000015	KID59566.1	XP_011411125.1
5530	655844	OG0000015	KID59391.1	XP_007816584.1
5530	655844	OG0000015	KID59567.1	XP_007817085.2
5530	655844	OG0000016	KID62014.1	XP_007821542.1
5530	655844	OG0000016	KID61103.1	XP_011410768.1
5530	655844	OG0000016	KID65597.1	XP_007826595.1
5530	655844	OG0000016	KID71373.1	XP_007824544.2, XP_007819293.1
5530	655844	OG0000017	KID69086.1	XP_007826140.2
5530	655844	OG0000017	KID65948.1	XP_007825963.2
5530	655844	OG0000017	KID61619.1	XP_007826598.2
5530	655844	OG0000017	KID63542.1	XP_007822765.2, XP_007817827.1
5530	655844	OG0000018	KID59413.1, KID59618.1, KID59143.1, KID59347.1, KID59612.1	XP_011411108.1, XP_007826688.1, XP_007826252.2
5530	655844	OG0000019	KID70559.1	XP_007824357.2
5530	655844	OG0000019	KID68645.1	XP_007821864.1
5530	655844	OG0000019	KID59233.1	XP_007824890.1
5530	655844	OG0000019	KID64661.1	XP_007825825.1
5530	655844	OG0000020	KID59669.1	XP_007823934.2
5530	655844	OG0000020	KID71243.1	XP_007819428.2
5530	655844	OG0000020	KID61089.1	XP_011410767.1
5530	655844	OG0000020	KID61633.1	XP_007826081.1
5530	655844	OG0000021	KID59685.1	XP_007823951.1
5530	655844	OG0000021	KID69506.1	XP_007819549.1
5530	655844	OG0000021	KID65279.1	XP_007822819.1
5530	655844	OG0000021	KID63993.1	XP_007823109.1
5530	655844	OG0000022	KID64433.1	XP_007825913.1
5530	655844	OG0000022	KID65884.1	XP_007824639.2
5530	655844	OG0000022	KID59889.1	XP_007821103.1
5530	655844	OG0000022	KID68768.1	XP_007821745.1
5530	655844	OG0000023	KID71251.1	XP_007819436.1
5530	655844	OG0000023	KID61195.1	XP_007826636.2
5530	655844	OG0000023	KID65152.1	XP_007822932.1
5530	655844	OG0000023	KID71935.1	XP_007818717.1
5530	655844	OG0000024	KID62578.1	XP_007824006.1
5530	655844	OG0000024	KID65055.1	XP_007825994.1
5530	655844	OG0000024	KID62629.1	XP_007819415.1, XP_007825408.2
5530	655844	OG0000025	KID65663.1	XP_007824096.1
5530	655844	OG0000025	KID69189.1	XP_007826282.1
5530	655844	OG0000025	KID63180.1	XP_007820684.1
5530	655844	OG0000025	KID62613.1	XP_007824038.1
5530	655844	OG0000026	KID64768.1	XP_007816845.1
5530	655844	OG0000026	KID70947.1	XP_007822707.1
5530	655844	OG0000026	KID67531.1	XP_007818331.1
5530	655844	OG0000026	KID63427.1	XP_007823896.1
5530	655844	OG0000027	KID64008.1	XP_007823124.1
5530	655844	OG0000027	KID66856.1	XP_007820125.1
5530	655844	OG0000027	KID70616.1	XP_007824308.2
5530	655844	OG0000027	KID64419.1	XP_007825900.1
5530	655844	OG0000028	KID66422.1	XP_007826311.2, XP_007824261.1, XP_007820601.2
5530	655844	OG0000028	KID67057.1	XP_007824196.1, XP_007817081.1, XP_007825588.1
5530	655844	OG0000029	KID67002.1	XP_007826337.2
5530	655844	OG0000029	KID59386.1	XP_007826642.1, XP_007817117.2, XP_007816573.2, XP_007816551.2
5530	655844	OG0000030	KID61848.1	XP_007817352.1
5530	655844	OG0000030	KID65071.1	XP_007826120.2
5530	655844	OG0000030	KID59457.1	XP_007817797.2, XP_007824830.2
5530	655844	OG0000031	KID59545.1	XP_007817129.2
5530	655844	OG0000031	KID59544.1	XP_011411278.1, XP_007826761.1, XP_007826369.2, XP_007826766.1
5530	655844	OG0000032	KID59607.1	XP_007816284.2
5530	655844	OG0000032	KID61078.1	XP_011410764.1
5530	655844	OG0000032	KID63419.1	XP_007823889.2
5530	655844	OG0000033	KID63967.1	XP_007823087.1
5530	655844	OG0000033	KID70446.1	XP_007825207.2
5530	655844	OG0000033	KID59624.1	XP_007826146.1, XP_007816604.1
5530	655844	OG0000034	KID61113.1	XP_007824534.2
5530	655844	OG0000034	KID64208.1	XP_007825232.1
5530	655844	OG0000034	KID64606.1	XP_007817405.2, XP_007817485.1
5530	655844	OG0000035	KID63955.1	XP_007823077.2
5530	655844	OG0000035	KID64388.1	XP_007817601.2
5530	655844	OG0000035	KID66343.1	XP_007816241.2
5530	655844	OG0000036	KID68198.1	XP_007825849.2
5530	655844	OG0000036	KID64417.1	XP_007824215.1, XP_007822350.2, XP_007825235.1, XP_007825464.2
5530	655844	OG0000037	KID59172.1, KID59173.1, KID59186.1, KID59146.1, KID59583.1	XP_011411735.1
5530	655844	OG0000038	KID59383.1	XP_007816283.2
5530	655844	OG0000038	KID59257.1	XP_011410945.1, XP_007826534.2, XP_007826707.1
5530	655844	OG0000039	KID60202.1, KID60256.1, KID59322.1	XP_007826715.1, XP_007817125.2, XP_011411740.1
5530	655844	OG0000040	KID59350.1, KID59403.1, KID59351.1, KID60250.1, KID60196.1	XP_007816557.1
5530	655844	OG0000041	KID59499.1	XP_007824869.1
5530	655844	OG0000041	KID63257.1	XP_007825022.1
5530	655844	OG0000041	KID63848.1	XP_011411549.1
5530	655844	OG0000042	KID59506.1	XP_007824877.1
5530	655844	OG0000042	KID62213.1	XP_007818595.2
5530	655844	OG0000042	KID65119.1	XP_011410849.1
5530	655844	OG0000043	KID60263.1	XP_007819440.1, XP_007822315.2
5530	655844	OG0000043	KID60209.1, KID59571.1	XP_007817074.2
5530	655844	OG0000044	KID62647.1	XP_007825430.1
5530	655844	OG0000044	KID59602.1	XP_007825327.1
5530	655844	OG0000044	KID69947.1	XP_007819976.1
5530	655844	OG0000045	KID63536.1	XP_007826366.2, XP_007817833.1
5530	655844	OG0000045	KID59626.1, KID59619.1	XP_007826253.2
5530	655844	OG0000046	KID68172.1	XP_007825877.1
5530	655844	OG0000046	KID60779.1	XP_007820910.2
5530	655844	OG0000046	KID59660.1	XP_007826235.2
5530	655844	OG0000047	KID65895.1	XP_007824649.2
5530	655844	OG0000047	KID62900.1	XP_007816350.1
5530	655844	OG0000047	KID59668.1	XP_007826239.2
5530	655844	OG0000048	KID70453.1	XP_007825201.2
5530	655844	OG0000048	KID65136.1	XP_007822946.2
5530	655844	OG0000048	KID59680.1	XP_007823946.1
5530	655844	OG0000049	KID71592.1	XP_011411377.1
5530	655844	OG0000049	KID59696.1	XP_007823957.2
5530	655844	OG0000049	KID69749.1	XP_007819783.2
5530	655844	OG0000050	KID59706.1	XP_007823967.2
5530	655844	OG0000050	KID64620.1	XP_007825781.1
5530	655844	OG0000050	KID69413.1	XP_007819451.1
5530	655844	OG0000051	KID61333.1	XP_007822415.2
5530	655844	OG0000051	KID59787.1	XP_007825257.1
5530	655844	OG0000051	KID65000.1	XP_007826046.1
5530	655844	OG0000052	KID59925.1	XP_007821070.2
5530	655844	OG0000052	KID69479.1	XP_007819525.1
5530	655844	OG0000052	KID64593.1	XP_007817497.2
5530	655844	OG0000053	KID70773.1	XP_007821361.1
5530	655844	OG0000053	KID60271.1, KID60218.1, KID59961.1	XP_011410962.1
5530	655844	OG0000054	KID65222.1, KID60261.1	XP_007822871.1
5530	655844	OG0000054	KID60208.1, KID60262.1	XP_007816590.2
5530	655844	OG0000055	KID66832.1	XP_011411528.1
5530	655844	OG0000055	KID60365.1	XP_007816962.1
5530	655844	OG0000055	KID65803.1	XP_007825330.1
5530	655844	OG0000056	KID60991.1	XP_007825534.2
5530	655844	OG0000056	KID60448.1	XP_007816878.1
5530	655844	OG0000056	KID65979.1	XP_007817267.2
5530	655844	OG0000057	KID70580.1	XP_007824338.1
5530	655844	OG0000057	KID66248.1	XP_007825765.1
5530	655844	OG0000057	KID60540.1	XP_007826163.1
5530	655844	OG0000058	KID60558.1	XP_007817111.1
5530	655844	OG0000058	KID62748.1	XP_007816501.1
5530	655844	OG0000058	KID67029.1	XP_007825561.1
5530	655844	OG0000059	KID62168.1	XP_007818510.1
5530	655844	OG0000059	KID60621.1	XP_007823737.1
5530	655844	OG0000059	KID61245.1	XP_007822337.1
5530	655844	OG0000060	KID60641.1	XP_007823720.2
5530	655844	OG0000060	KID67449.1	XP_007818253.1
5530	655844	OG0000060	KID65271.1	XP_007822825.1
5530	655844	OG0000061	KID60678.1	XP_007823684.1
5530	655844	OG0000061	KID62589.1	XP_007824016.1
5530	655844	OG0000061	KID69427.1	XP_007819470.1
5530	655844	OG0000062	KID64998.1	XP_007826614.1
5530	655844	OG0000062	KID70176.1	XP_007816681.1
5530	655844	OG0000062	KID61032.1	XP_007824788.2
5530	655844	OG0000063	KID61875.1	XP_007817328.1
5530	655844	OG0000063	KID63538.1	XP_007817831.1
5530	655844	OG0000063	KID61199.1	XP_007826640.2
5530	655844	OG0000064	KID61359.1	XP_007826573.1
5530	655844	OG0000064	KID65165.1	XP_007822921.1
5530	655844	OG0000064	KID69684.1	XP_007819720.2
5530	655844	OG0000065	KID65049.1	XP_007825999.2
5530	655844	OG0000065	KID69313.1	XP_007824912.2
5530	655844	OG0000065	KID61367.1	XP_007826193.1
5530	655844	OG0000066	KID63843.1	XP_007822971.1
5530	655844	OG0000066	KID61408.1	XP_007823120.1, XP_007817471.1, XP_007817137.2
5530	655844	OG0000067	KID64426.1	XP_007825906.1
5530	655844	OG0000067	KID61447.1	XP_007824194.1
5530	655844	OG0000067	KID66425.1	XP_007820597.1
5530	655844	OG0000068	KID68793.1	XP_007821722.1
5530	655844	OG0000068	KID61682.1	XP_007825697.2
5530	655844	OG0000068	KID71822.1	XP_007818824.2
5530	655844	OG0000069	KID61831.1	XP_007817368.2
5530	655844	OG0000069	KID64411.1	XP_007826307.1
5530	655844	OG0000069	KID64369.1	XP_007817619.1
5530	655844	OG0000070	KID63452.1	XP_007823918.1
5530	655844	OG0000070	KID65855.1	XP_007824611.1
5530	655844	OG0000070	KID62329.1	XP_007820733.2
5530	655844	OG0000071	KID62753.1	XP_007816496.2
5530	655844	OG0000071	KID68854.1	XP_007821662.1
5530	655844	OG0000071	KID68858.1	XP_007821658.1
5530	655844	OG0000072	KID71368.1	XP_007819298.1
5530	655844	OG0000072	KID65285.1	XP_007822813.2
5530	655844	OG0000072	KID63220.1	XP_007820722.2
5530	655844	OG0000073	KID63412.1	XP_007823885.1
5530	655844	OG0000073	KID68549.1	XP_007821955.1
5530	655844	OG0000073	KID71735.1	XP_007818986.1
5530	655844	OG0000074	KID69490.1	XP_007819536.2
5530	655844	OG0000074	KID63448.1	XP_007823915.2
5530	655844	OG0000074	KID63509.1	XP_007817886.2
5530	655844	OG0000075	KID63721.1	XP_007823429.2
5530	655844	OG0000075	KID69258.1	XP_007824955.1
5530	655844	OG0000075	KID65608.1	XP_007824147.1
5530	655844	OG0000076	KID63882.1	XP_007823009.1
5530	655844	OG0000076	KID71893.1	XP_007818756.2
5530	655844	OG0000076	KID70705.1	XP_007821423.1
5530	655844	OG0000077	KID66259.1	XP_007825754.2
5530	655844	OG0000077	KID64005.1	XP_007823121.1
5530	655844	OG0000077	KID65887.1	XP_007824642.1
5530	655844	OG0000078	KID65054.1	XP_007825995.2
5530	655844	OG0000078	KID71641.1	XP_007819035.1
5530	655844	OG0000078	KID64292.1	XP_007817694.2
5530	655844	OG0000079	KID64335.1	XP_007817651.1
5530	655844	OG0000079	KID71794.1	XP_007818851.1
5530	655844	OG0000079	KID71607.1	XP_007819068.1
5530	655844	OG0000080	KID71524.1	XP_007819152.1
5530	655844	OG0000080	KID67614.1	XP_007818407.1
5530	655844	OG0000080	KID65106.1	XP_007826095.2
5530	655844	OG0000081	KID70854.1	XP_007821284.1
5530	655844	OG0000081	KID70888.1	XP_007821251.1
5530	655844	OG0000081	KID67978.1	XP_007823240.2
5530	655844	OG0000082	KID59592.1, KID59154.1, KID59137.1, KID59164.1	XP_007817062.2
5530	655844	OG0000083	KID59376.1, KID67004.1, KID59140.1	XP_007817463.1, XP_007826661.1
5530	655844	OG0000084	KID59601.1	XP_007817071.1
5530	655844	OG0000084	KID59144.1, KID59159.1	XP_011411453.1
5530	655844	OG0000085	KID59165.1, KID59593.1, KID59155.1	XP_007826364.2, XP_007817061.2
5530	655844	OG0000086	KID59160.1	XP_011411724.1
5530	655844	OG0000086	KID59161.1, KID59598.1	XP_011411714.1
5530	655844	OG0000087	KID59210.1	XP_007816589.2
5530	655844	OG0000087	KID67012.1	XP_007817596.1, XP_011411106.1
5530	655844	OG0000088	KID59262.1, KID59425.1, KID59396.1, KID59424.1	XP_007826647.1
5530	655844	OG0000089	KID59361.1	XP_007825300.1
5530	655844	OG0000089	KID62777.1	XP_007825302.1, XP_007816474.1
5530	655844	OG0000090	KID59416.1	XP_007816560.2
5530	655844	OG0000090	KID60705.1, KID59418.1	XP_011410958.1
5530	655844	OG0000091	KID61440.1	XP_007824223.1
5530	655844	OG0000091	KID59497.1	XP_007826363.1, XP_007824868.1
5530	655844	OG0000092	KID67139.1	XP_007817955.2
5530	655844	OG0000092	KID60712.1, KID59534.1	XP_007826703.1
5530	655844	OG0000093	KID59555.1	XP_007825314.1
5530	655844	OG0000093	KID67540.1	XP_007826460.1, XP_007818338.1
5530	655844	OG0000094	KID59606.1	XP_007816307.1
5530	655844	OG0000094	KID67055.1	XP_011410927.1, XP_007825586.1
5530	655844	OG0000095	KID62743.1	XP_007816505.1
5530	655844	OG0000095	KID59621.1, KID62055.1	XP_007821577.1
5530	655844	OG0000096	KID59658.1	XP_007826232.2
5530	655844	OG0000096	KID69212.1, KID65013.1	XP_007826033.2
5530	655844	OG0000097	KID59659.1	XP_007826233.2
5530	655844	OG0000097	KID68173.1	XP_011411290.1, XP_007825875.1
5530	655844	OG0000098	KID60272.1, KID60219.1	XP_007816602.1
5530	655844	OG0000098	KID59782.1	XP_007825262.2
5530	655844	OG0000099	KID61005.1	XP_007824813.2
5530	655844	OG0000099	KID61354.1	XP_011411250.1, XP_007822440.2
5530	655844	OG0000100	KID61474.1	XP_007824166.1
5530	655844	OG0000100	KID61450.1, KID66036.1	XP_007817218.2
5530	655844	OG0000101	KID61674.1	XP_007825706.1
5530	655844	OG0000101	KID66280.1	XP_011411749.1, XP_007816288.1
5530	655844	OG0000102	KID70237.1	XP_007816620.2
5530	655844	OG0000102	KID62902.1	XP_007817839.2, XP_007816346.2
5530	655844	OG0000103	KID64640.1	XP_011411853.1
5530	655844	OG0000103	KID64037.1	XP_011411449.1, XP_007823153.1
5530	655844	OG0000104	KID64346.1	XP_007817642.1
5530	655844	OG0000104	KID66277.1	XP_007826543.2, XP_007825734.1
5530	655844	OG0000105	KID70192.1	XP_007816664.1
5530	655844	OG0000105	KID64467.1	XP_007826344.1, XP_007825943.1
5530	655844	OG0000106	KID69977.1	XP_007820005.1
5530	655844	OG0000106	KID65615.1	XP_007817106.1, XP_007824141.1
5530	655844	OG0000107	KID68489.1	XP_007822018.1
5530	655844	OG0000107	KID65934.1, KID70098.1	XP_011411192.1
5530	655844	OG0000108	KID66883.1	XP_011411732.1, XP_007826393.2, XP_007826394.2, XP_007824209.2
5530	655844	OG0000109	KID67241.1	XP_007818054.1
5530	655844	OG0000109	KID70443.1	XP_007826356.1, XP_007825210.1
5530	655844	OG0000110	KID71711.1	XP_007818968.2
5530	655844	OG0000110	KID68130.1	XP_011411361.1, XP_007823374.2
5530	655844	OG0000111	KID70663.1	XP_007821458.1
5530	655844	OG0000111	KID68824.1	XP_011411159.1, XP_007821693.1
5530	655844	OG0000112	KID69089.1	XP_007826137.1
5530	655844	OG0000112	KID69131.1	XP_007817796.1, XP_007824713.1
5530	655844	OG0000113	KID70458.1	XP_007822306.1, XP_007824277.1, XP_007825715.1, XP_007822938.1
5530	655844	OG0000114	KID59149.1, KID59184.1, KID59150.1	XP_007826747.2
5530	655844	OG0000115	KID59166.1, KID59156.1, KID59594.1	XP_011411717.1
5530	655844	OG0000116	KID59170.1, KID59162.1, KID59585.1	XP_007817069.2
5530	655844	OG0000117	KID59163.1, KID59171.1, KID59584.1	XP_007817070.1
5530	655844	OG0000118	KID61647.1	XP_007826067.2
5530	655844	OG0000118	KID59190.1	XP_007817121.1
5530	655844	OG0000119	KID61143.1	XP_007824506.1
5530	655844	OG0000119	KID59191.1	XP_007817100.2
5530	655844	OG0000120	KID68154.1	XP_007825891.2
5530	655844	OG0000120	KID59235.1	XP_007824888.1
5530	655844	OG0000121	KID59321.1, KID60255.1, KID60201.1	XP_007826643.1
5530	655844	OG0000122	KID59328.1	XP_007817057.2, XP_011411703.1, XP_007817468.2
5530	655844	OG0000123	KID59334.1, KID60223.1, KID60276.1	XP_007817579.2
5530	655844	OG0000124	KID59339.1	XP_007817138.2, XP_007826208.2, XP_007817119.2
5530	655844	OG0000125	KID59352.1, KID60707.1	XP_007816599.2, XP_007824651.1
5530	655844	OG0000126	KID59354.1	XP_007817080.1, XP_007817779.2, XP_007817593.1
5530	655844	OG0000127	KID59382.1	XP_007823860.1, XP_007821462.2, XP_007823858.1
5530	655844	OG0000128	KID71866.1	XP_007818783.2
5530	655844	OG0000128	KID59461.1	XP_007824834.1
5530	655844	OG0000129	KID59465.1	XP_007824838.1
5530	655844	OG0000129	KID63476.1	XP_007817857.2
5530	655844	OG0000130	KID59490.1	XP_007824862.1
5530	655844	OG0000130	KID61387.1	XP_007826211.2
5530	655844	OG0000131	KID59500.1	XP_007824870.1
5530	655844	OG0000131	KID65752.1	XP_007825381.1
5530	655844	OG0000132	KID66417.1	XP_007820607.1
5530	655844	OG0000132	KID59505.1	XP_007824876.2
5530	655844	OG0000133	KID61544.1	XP_007824396.2
5530	655844	OG0000133	KID59507.1	XP_007824878.1
5530	655844	OG0000134	KID69670.1	XP_007819707.1
5530	655844	OG0000134	KID59530.1	XP_007817088.1
5530	655844	OG0000135	KID59541.1	XP_007817127.1
5530	655844	OG0000135	KID68531.1	XP_007821973.1
5530	655844	OG0000136	KID66451.1	XP_007820573.1
5530	655844	OG0000136	KID59542.1	XP_007817130.1
5530	655844	OG0000137	KID65882.1	XP_011411101.1
5530	655844	OG0000137	KID59554.1	XP_011411439.1
5530	655844	OG0000138	KID71068.1	XP_007822592.1
5530	655844	OG0000138	KID59603.1	XP_007816303.2
5530	655844	OG0000139	KID59613.1	XP_007826357.1
5530	655844	OG0000139	KID69611.1	XP_007819649.1
5530	655844	OG0000140	KID59615.1	XP_011411104.1
5530	655844	OG0000140	KID61290.1	XP_007822379.1
5530	655844	OG0000141	KID59617.1, KID60213.1, KID60267.1	XP_007816592.2
5530	655844	OG0000142	KID67236.1	XP_007818049.1
5530	655844	OG0000142	KID59661.1	XP_007826236.2
5530	655844	OG0000143	KID59662.1	XP_007826237.2
5530	655844	OG0000143	KID68454.1	XP_007822053.1
5530	655844	OG0000144	KID61094.1	XP_007824554.1
5530	655844	OG0000144	KID59671.1	XP_007823936.2
5530	655844	OG0000145	KID61626.1	XP_007826087.1
5530	655844	OG0000145	KID59672.1	XP_007823937.1
5530	655844	OG0000146	KID59678.1	XP_007823944.1
5530	655844	OG0000146	KID69159.1	XP_007824686.1
5530	655844	OG0000147	KID68195.1	XP_007825852.1
5530	655844	OG0000147	KID59686.1	XP_007823952.1
5530	655844	OG0000148	KID59690.1	XP_007823955.2
5530	655844	OG0000148	KID71938.1	XP_007818716.1
5530	655844	OG0000149	KID59697.1	XP_007823958.1
5530	655844	OG0000149	KID66738.1	XP_007820297.2
5530	655844	OG0000150	KID67100.1	XP_007817920.1
5530	655844	OG0000150	KID59698.1	XP_007823959.1
5530	655844	OG0000151	KID59699.1	XP_007823960.1
5530	655844	OG0000151	KID67983.1	XP_007823243.1
5530	655844	OG0000152	KID59710.1	XP_007823971.2
5530	655844	OG0000152	KID65161.1	XP_007822924.2
5530	655844	OG0000153	KID65089.1	XP_007826108.2
5530	655844	OG0000153	KID59711.1	XP_007823972.2
5530	655844	OG0000154	KID64616.1	XP_011411745.1
5530	655844	OG0000154	KID59712.1	XP_007823973.1
5530	655844	OG0000155	KID66045.1	XP_007817209.1
5530	655844	OG0000155	KID59717.1	XP_007823978.1
5530	655844	OG0000156	KID70004.1	XP_007820032.1
5530	655844	OG0000156	KID59755.1	XP_011411685.1
5530	655844	OG0000157	KID65195.1	XP_007822894.1
5530	655844	OG0000157	KID59756.1	XP_007825288.1
5530	655844	OG0000158	KID71222.1	XP_007822435.2
5530	655844	OG0000158	KID59759.1	XP_007825285.2
5530	655844	OG0000159	KID66310.1	XP_007816272.1
5530	655844	OG0000159	KID59819.1	XP_011411674.1
5530	655844	OG0000160	KID59859.1	XP_007821131.1
5530	655844	OG0000160	KID67697.1	XP_007818488.1
5530	655844	OG0000161	KID59876.1	XP_007821116.1
5530	655844	OG0000161	KID70792.1	XP_007821342.1
5530	655844	OG0000162	KID62559.1	XP_007823989.1
5530	655844	OG0000162	KID59883.1	XP_007821109.1
5530	655844	OG0000163	KID68765.1	XP_007821748.1
5530	655844	OG0000163	KID59887.1	XP_007821105.1
5530	655844	OG0000164	KID61355.1	XP_007822439.1
5530	655844	OG0000164	KID59888.1	XP_007821104.1
5530	655844	OG0000165	KID59899.1	XP_007821094.2
5530	655844	OG0000165	KID67053.1	XP_007825584.1
5530	655844	OG0000166	KID61117.1	XP_007824532.1
5530	655844	OG0000166	KID59926.1	XP_007821069.1
5530	655844	OG0000167	KID63107.1	XP_007821196.1
5530	655844	OG0000167	KID59973.1	XP_007825641.1
5530	655844	OG0000168	KID61150.1	XP_007824499.1
5530	655844	OG0000168	KID59984.1	XP_007825630.1
5530	655844	OG0000169	KID59986.1	XP_007825627.1
5530	655844	OG0000169	KID67082.1	XP_007817902.1
5530	655844	OG0000170	KID71775.1	XP_007818870.1
5530	655844	OG0000170	KID60017.1	XP_007825599.2
5530	655844	OG0000171	KID69520.1	XP_007819561.2
5530	655844	OG0000171	KID60028.1	XP_007826317.2
5530	655844	OG0000172	KID68820.1	XP_007821697.1
5530	655844	OG0000172	KID60100.1	XP_007820179.1
5530	655844	OG0000173	KID68138.1	XP_007823379.1
5530	655844	OG0000173	KID60126.1	XP_007820203.1
5530	655844	OG0000174	KID67204.1	XP_007818020.1
5530	655844	OG0000174	KID60144.1	XP_007820087.2
5530	655844	OG0000175	KID60205.1, KID60259.1	XP_007826762.2, XP_007817581.1
5530	655844	OG0000176	KID62646.1	XP_007825429.2
5530	655844	OG0000176	KID60235.1	XP_007826533.2
5530	655844	OG0000177	KID60656.1	XP_007823700.2
5530	655844	OG0000177	KID60242.1	XP_007824200.2
5530	655844	OG0000178	KID70631.1	XP_007824290.1
5530	655844	OG0000178	KID60355.1	XP_007816972.1
5530	655844	OG0000179	KID60367.1	XP_007816960.1
5530	655844	OG0000179	KID65042.1	XP_007826005.1
5530	655844	OG0000180	KID68324.1	XP_007822182.1
5530	655844	OG0000180	KID60412.1	XP_007816916.2
5530	655844	OG0000181	KID60415.1	XP_007816913.1
5530	655844	OG0000181	KID67063.1	XP_007826469.2
5530	655844	OG0000182	KID61648.1	XP_007826066.1
5530	655844	OG0000182	KID60539.1	XP_007826164.2
5530	655844	OG0000183	KID64351.1	XP_007817637.1
5530	655844	OG0000183	KID60542.1	XP_007826161.1
5530	655844	OG0000184	KID60559.1	XP_007817110.1
5530	655844	OG0000184	KID70556.1	XP_007824360.1
5530	655844	OG0000185	KID60564.1	XP_007823793.1
5530	655844	OG0000185	KID68127.1	XP_007823371.2
